Project Code,Project Name,Resource,Segment Start,Segment End,Hard Allocation (PD),Soft Allocation (PD)
PR2741,Project F,RES10,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES10,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES10,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES10,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES10,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES10,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES10,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES10,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES10,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2741,Project F,RES14,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2741,Project F,RES14,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES14,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES14,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES14,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES14,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES14,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES14,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES14,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES14,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2741,Project F,RES16,02.Jun.2023,02.Sep.2023,0.0,0.0
PR2741,Project F,RES16,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2741,Project F,RES16,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2741,Project F,RES16,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2741,Project F,RES16,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2741,Project F,RES16,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2741,Project F,RES16,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2741,Project F,RES16,02.Mar.2025,02.Jun.2025,0.0,0.0
PR2741,Project F,RES16,02.Jun.2025,02.Sep.2025,0.0,0.0
PR2741,Project F,RES16,02.Sep.2025,02.Dec.2025,0.0,0.0
PR2742,Project G,RES02,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2742,Project G,RES02,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2742,Project G,RES02,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2742,Project G,RES02,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2742,Project G,RES02,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2742,Project G,RES02,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2742,Project G,RES02,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2742,Project G,RES04,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2742,Project G,RES04,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2742,Project G,RES04,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2742,Project G,RES04,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2742,Project G,RES04,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2742,Project G,RES04,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2742,Project G,RES04,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2742,Project G,RES10,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2742,Project G,RES10,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2742,Project G,RES10,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2742,Project G,RES10,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2742,Project G,RES10,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2742,Project G,RES10,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2742,Project G,RES10,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2742,Project G,RES20,02.Jul.2023,02.Oct.2023,0.0,0.0
PR2742,Project G,RES20,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2742,Project G,RES20,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2742,Project G,RES20,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2742,Project G,RES20,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2742,Project G,RES20,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2742,Project G,RES20,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2743,Project H,RES02,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2743,Project H,RES02,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2743,Project H,RES02,02.Feb.2024,02.May.2024,0.0,0.0
PR2743,Project H,RES02,02.May.2024,02.Aug.2024,0.0,0.0
PR2743,Project H,RES02,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2743,Project H,RES02,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2743,Project H,RES03,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2743,Project H,RES03,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2743,Project H,RES03,02.Feb.2024,02.May.2024,0.0,0.0
PR2743,Project H,RES03,02.May.2024,02.Aug.2024,0.0,0.0
PR2743,Project H,RES03,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2743,Project H,RES03,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2743,Project H,RES13,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2743,Project H,RES13,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2743,Project H,RES13,02.Feb.2024,02.May.2024,0.0,0.0
PR2743,Project H,RES13,02.May.2024,02.Aug.2024,0.0,0.0
PR2743,Project H,RES13,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2743,Project H,RES13,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2743,Project H,RES17,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2743,Project H,RES17,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2743,Project H,RES17,02.Feb.2024,02.May.2024,0.0,0.0
PR2743,Project H,RES17,02.May.2024,02.Aug.2024,0.0,0.0
PR2743,Project H,RES17,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2743,Project H,RES17,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2743,Project H,RES18,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2743,Project H,RES18,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2743,Project H,RES18,02.Feb.2024,02.May.2024,0.0,0.0
PR2743,Project H,RES18,02.May.2024,02.Aug.2024,0.0,0.0
PR2743,Project H,RES18,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2743,Project H,RES18,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2743,Project H,RES19,02.Aug.2023,02.Nov.2023,0.0,0.0
PR2743,Project H,RES19,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2743,Project H,RES19,02.Feb.2024,02.May.2024,0.0,0.0
PR2743,Project H,RES19,02.May.2024,02.Aug.2024,0.0,0.0
PR2743,Project H,RES19,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2743,Project H,RES19,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2744,Project I,RES01,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2744,Project I,RES01,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2744,Project I,RES01,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2744,Project I,RES01,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2744,Project I,RES01,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2744,Project I,RES01,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2744,Project I,RES04,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2744,Project I,RES04,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2744,Project I,RES04,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2744,Project I,RES04,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2744,Project I,RES04,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2744,Project I,RES04,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2744,Project I,RES07,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2744,Project I,RES07,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2744,Project I,RES07,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2744,Project I,RES07,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2744,Project I,RES07,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2744,Project I,RES07,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2744,Project I,RES10,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2744,Project I,RES10,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2744,Project I,RES10,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2744,Project I,RES10,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2744,Project I,RES10,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2744,Project I,RES10,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2744,Project I,RES12,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2744,Project I,RES12,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2744,Project I,RES12,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2744,Project I,RES12,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2744,Project I,RES12,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2744,Project I,RES12,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2744,Project I,RES16,02.Sep.2023,02.Dec.2023,0.0,0.0
PR2744,Project I,RES16,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2744,Project I,RES16,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2744,Project I,RES16,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2744,Project I,RES16,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2744,Project I,RES16,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2745,Project J,RES02,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2745,Project J,RES02,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2745,Project J,RES02,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2745,Project J,RES02,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2745,Project J,RES02,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2745,Project J,RES02,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2745,Project J,RES04,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2745,Project J,RES04,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2745,Project J,RES04,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2745,Project J,RES04,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2745,Project J,RES04,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2745,Project J,RES04,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2745,Project J,RES08,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2745,Project J,RES08,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2745,Project J,RES08,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2745,Project J,RES08,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2745,Project J,RES08,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2745,Project J,RES08,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2745,Project J,RES09,02.Oct.2023,02.Jan.2024,0.0,0.0
PR2745,Project J,RES09,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2745,Project J,RES09,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2745,Project J,RES09,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2745,Project J,RES09,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2745,Project J,RES09,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2746,Project K,RES03,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2746,Project K,RES03,02.Feb.2024,02.May.2024,0.0,0.0
PR2746,Project K,RES03,02.May.2024,02.Aug.2024,0.0,0.0
PR2746,Project K,RES03,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2746,Project K,RES03,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2746,Project K,RES03,02.Feb.2025,02.May.2025,0.0,0.0
PR2746,Project K,RES06,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2746,Project K,RES06,02.Feb.2024,02.May.2024,0.0,0.0
PR2746,Project K,RES06,02.May.2024,02.Aug.2024,0.0,0.0
PR2746,Project K,RES06,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2746,Project K,RES06,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2746,Project K,RES06,02.Feb.2025,02.May.2025,0.0,0.0
PR2746,Project K,RES09,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2746,Project K,RES09,02.Feb.2024,02.May.2024,0.0,0.0
PR2746,Project K,RES09,02.May.2024,02.Aug.2024,0.0,0.0
PR2746,Project K,RES09,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2746,Project K,RES09,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2746,Project K,RES09,02.Feb.2025,02.May.2025,0.0,0.0
PR2746,Project K,RES13,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2746,Project K,RES13,02.Feb.2024,02.May.2024,0.0,0.0
PR2746,Project K,RES13,02.May.2024,02.Aug.2024,0.0,0.0
PR2746,Project K,RES13,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2746,Project K,RES13,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2746,Project K,RES13,02.Feb.2025,02.May.2025,0.0,0.0
PR2746,Project K,RES19,02.Nov.2023,02.Feb.2024,0.0,0.0
PR2746,Project K,RES19,02.Feb.2024,02.May.2024,0.0,0.0
PR2746,Project K,RES19,02.May.2024,02.Aug.2024,0.0,0.0
PR2746,Project K,RES19,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2746,Project K,RES19,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2746,Project K,RES19,02.Feb.2025,02.May.2025,0.0,0.0
PR2747,Project L,RES01,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES01,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES01,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES01,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES01,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES05,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES05,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES05,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES05,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES05,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES07,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES07,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES07,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES07,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES07,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES08,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES08,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES08,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES08,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES08,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES11,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES11,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES11,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES11,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES11,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES18,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES18,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES18,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES18,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES18,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES19,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES19,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES19,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES19,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES19,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2747,Project L,RES20,02.Dec.2023,02.Mar.2024,0.0,0.0
PR2747,Project L,RES20,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2747,Project L,RES20,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2747,Project L,RES20,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2747,Project L,RES20,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2748,Project M,RES01,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2748,Project M,RES01,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2748,Project M,RES01,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2748,Project M,RES01,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2748,Project M,RES01,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2748,Project M,RES07,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2748,Project M,RES07,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2748,Project M,RES07,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2748,Project M,RES07,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2748,Project M,RES07,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2748,Project M,RES08,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2748,Project M,RES08,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2748,Project M,RES08,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2748,Project M,RES08,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2748,Project M,RES08,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2748,Project M,RES14,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2748,Project M,RES14,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2748,Project M,RES14,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2748,Project M,RES14,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2748,Project M,RES14,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2748,Project M,RES16,02.Jan.2024,02.Apr.2024,0.0,0.0
PR2748,Project M,RES16,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2748,Project M,RES16,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2748,Project M,RES16,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2748,Project M,RES16,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2749,Project N,RES01,02.Feb.2024,02.May.2024,0.0,0.0
PR2749,Project N,RES01,02.May.2024,02.Aug.2024,0.0,0.0
PR2749,Project N,RES01,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2749,Project N,RES01,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2749,Project N,RES14,02.Feb.2024,02.May.2024,0.0,0.0
PR2749,Project N,RES14,02.May.2024,02.Aug.2024,0.0,0.0
PR2749,Project N,RES14,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2749,Project N,RES14,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2749,Project N,RES17,02.Feb.2024,02.May.2024,0.0,0.0
PR2749,Project N,RES17,02.May.2024,02.Aug.2024,0.0,0.0
PR2749,Project N,RES17,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2749,Project N,RES17,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2749,Project N,RES19,02.Feb.2024,02.May.2024,0.0,0.0
PR2749,Project N,RES19,02.May.2024,02.Aug.2024,0.0,0.0
PR2749,Project N,RES19,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2749,Project N,RES19,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2750,Project O,RES02,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2750,Project O,RES02,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2750,Project O,RES02,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2750,Project O,RES02,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2750,Project O,RES03,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2750,Project O,RES03,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2750,Project O,RES03,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2750,Project O,RES03,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2750,Project O,RES08,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2750,Project O,RES08,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2750,Project O,RES08,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2750,Project O,RES08,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2750,Project O,RES10,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2750,Project O,RES10,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2750,Project O,RES10,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2750,Project O,RES10,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2750,Project O,RES11,02.Mar.2024,02.Jun.2024,0.0,0.0
PR2750,Project O,RES11,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2750,Project O,RES11,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2750,Project O,RES11,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2751,Project P,RES06,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2751,Project P,RES06,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2751,Project P,RES06,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2751,Project P,RES06,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2751,Project P,RES12,02.Apr.2024,02.Jul.2024,0.0,0.0
PR2751,Project P,RES12,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2751,Project P,RES12,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2751,Project P,RES12,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2752,Project Q,RES05,02.May.2024,02.Aug.2024,0.0,0.0
PR2752,Project Q,RES05,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2752,Project Q,RES05,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2752,Project Q,RES09,02.May.2024,02.Aug.2024,0.0,0.0
PR2752,Project Q,RES09,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2752,Project Q,RES09,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2752,Project Q,RES12,02.May.2024,02.Aug.2024,0.0,0.0
PR2752,Project Q,RES12,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2752,Project Q,RES12,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2752,Project Q,RES15,02.May.2024,02.Aug.2024,0.0,0.0
PR2752,Project Q,RES15,02.Aug.2024,02.Nov.2024,0.0,0.0
PR2752,Project Q,RES15,02.Nov.2024,02.Feb.2025,0.0,0.0
PR2753,Project R,RES03,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2753,Project R,RES03,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2753,Project R,RES03,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2753,Project R,RES12,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2753,Project R,RES12,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2753,Project R,RES12,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2753,Project R,RES14,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2753,Project R,RES14,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2753,Project R,RES14,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2753,Project R,RES15,02.Jun.2024,02.Sep.2024,0.0,0.0
PR2753,Project R,RES15,02.Sep.2024,02.Dec.2024,0.0,0.0
PR2753,Project R,RES15,02.Dec.2024,02.Mar.2025,0.0,0.0
PR2754,Project S,RES01,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES01,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES01,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES01,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES01,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES01,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2754,Project S,RES09,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES09,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES09,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES09,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES09,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES09,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2754,Project S,RES12,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES12,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES12,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES12,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES12,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES12,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2754,Project S,RES13,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES13,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES13,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES13,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES13,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES13,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2754,Project S,RES15,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES15,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES15,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES15,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES15,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES15,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2754,Project S,RES17,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES17,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES17,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES17,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES17,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES17,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2754,Project S,RES18,02.Jul.2024,02.Oct.2024,0.0,0.0
PR2754,Project S,RES18,02.Oct.2024,02.Jan.2025,0.0,0.0
PR2754,Project S,RES18,02.Jan.2025,02.Apr.2025,0.0,0.0
PR2754,Project S,RES18,02.Apr.2025,02.Jul.2025,0.0,0.0
PR2754,Project S,RES18,02.Jul.2025,02.Oct.2025,0.0,0.0
PR2754,Project S,RES18,02.Oct.2025,02.Jan.2026,0.0,0.0
PR2755,Project T,RES04,02.Aug.2024,02.Nov.2024,0.0,0.0
